PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,label
1.3218225770387468,12.352185119992633,-0.9670496799209136,-1.619770937030978,19.42179206531416,1.7948709056656822,-1.423447825214542,1.6725762109573954,0.7803054382281006,-0.4230346526169376,normal
-4.330805159281958,3.234160232706072,-10.659350436415206,3.029498948427779,-7.490338595089616,-7.337736707434052,-0.43530767018999467,-0.13952538739154688,-1.1167643149912558,-1.4358999646916095,normal
-0.7591408680223957,-6.895748404427014,-3.1442413570189323,-1.0973284857474137,0.441561045046054,-0.7324418453093104,-1.1331446743875166,0.9801070456453645,0.44845201329082096,-0.31076423536737835,normal
-1.2355035385290734,3.2836225799745296,-10.058277091474606,2.792154492493088,-7.129022956074008,-6.591260256171764,-0.01880742619929281,-1.4807719852151933,-1.8275802061914022,-0.6274842570566764,normal
-0.8849204628790223,6.496368251551253,-9.787363508931094,2.282600304947572,-6.964472599247905,-6.289630254281156,-2.585386826665523,2.6528636442111315,0.18202789031523597,-1.1189067763718854,normal
-1.7883993449361264,-8.363183762791923,-2.368098330864337,-0.8703278703944517,-0.08929306928880028,-0.5945179833249753,1.4595800158683243,1.88491750612765,0.59117962944574,1.3103862552433003,normal
4.433397557518419,-8.742679642406111,0.5491424807545132,3.3231448075452295,-1.358364252330013,-2.4162720457207114,6.100834203269142,-3.4197547679851894,-3.716333567721395,-9.67222299574061,normal
-2.0131851452226446,-8.025959332204142,-2.348618054127308,-0.5734894970934203,1.0412741281273545,-1.0780104319472417,-1.6082548069856675,0.6865642255078548,-0.470868246449944,-1.0488159080349524,normal
-7.739864336595766,6.990132858258275,5.097604277631264,1.6692110837783867,-14.103742894219183,-10.901584084860914,2.4980312800824165,1.0270473417260697,-0.5281911276437531,1.452548356529867,normal
-5.374203086516301,2.4046806045607436,-9.31272784797042,5.671467223901767,-8.836374251216993,-7.313271500271985,6.634229698714857,-5.1466256254112475,16.133283223983057,0.667859808518003,normal
